jobset,sent_id,variable,label_issue,label_text,doc_id,sent_text,before,after,party
All,29a44da102dbca1296be932daffa33ebe64d7e07ec09439506952b2b-2,succes en falen,Nee,issue_no,29a44da102dbca1296be932daffa33ebe64d7e07ec09439506952b2b,"' Als men de PVV uitsluit , dan krijgt de PvdA het voor het zeggen'( Geert Wilders ) .","' Als men de PVV uitsluit , dan krijgt de PvdA het voor het zeggen ' , zei die op zijn beurt .","VVD-lijsttrekker Dilan Yesilgöz kon in eerdere debatten de comfortabele houding van het redelijke midden aannemen , maar kwam daar in Ahoy niet mee weg .",PVV
All,29aee02381d963ef5629505fdb33d78346d6557ff088094e14542d8c-24,issue position,Ja,issue_yes,29aee02381d963ef5629505fdb33d78346d6557ff088094e14542d8c,"Door blijven modderen is geen optie "" , reageerde cultuurwethouder Herbert Raat ( VVD ) .",""" Ik ben teleurgesteld , we hadden er meer van verwacht .",En ook bijna alle partijen in de gemeenteraad waren niet onder de indruk van dit voorstel .,VVD
All,29aee02381d963ef5629505fdb33d78346d6557ff088094e14542d8c-24,conflict,Nee,issue_no,29aee02381d963ef5629505fdb33d78346d6557ff088094e14542d8c,"Door blijven modderen is geen optie "" , reageerde cultuurwethouder Herbert Raat ( VVD ) .",""" Ik ben teleurgesteld , we hadden er meer van verwacht .",En ook bijna alle partijen in de gemeenteraad waren niet onder de indruk van dit voorstel .,VVD
All,29aee02381d963ef5629505fdb33d78346d6557ff088094e14542d8c-24,succes en falen,Nee,issue_no,29aee02381d963ef5629505fdb33d78346d6557ff088094e14542d8c,"Door blijven modderen is geen optie "" , reageerde cultuurwethouder Herbert Raat ( VVD ) .",""" Ik ben teleurgesteld , we hadden er meer van verwacht .",En ook bijna alle partijen in de gemeenteraad waren niet onder de indruk van dit voorstel .,VVD
All,29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-33,issue position,Ja,issue_yes,29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349,"In de zomer besloot demissionair minister Franc Weerwind ( Rechtsbescherming , D66 ) de financiering van het Huis van Herstel vanaf 2024 te stoppen :",Het scheelde een haar of Arjan had hier niet terecht gekund .,"het aantal deelnemers loopt achter op de beschikbare capaciteit ( 29 kamers ) , doorgaan zou te duur zijn .",Overig
All,29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-33,conflict,Nee,issue_no,29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349,"In de zomer besloot demissionair minister Franc Weerwind ( Rechtsbescherming , D66 ) de financiering van het Huis van Herstel vanaf 2024 te stoppen :",Het scheelde een haar of Arjan had hier niet terecht gekund .,"het aantal deelnemers loopt achter op de beschikbare capaciteit ( 29 kamers ) , doorgaan zou te duur zijn .",Overig
All,29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349-33,succes en falen,Nee,issue_no,29c5c3a0f92c2d3db6e8c1dd290800838d056d15934b5bf56e4a5349,"In de zomer besloot demissionair minister Franc Weerwind ( Rechtsbescherming , D66 ) de financiering van het Huis van Herstel vanaf 2024 te stoppen :",Het scheelde een haar of Arjan had hier niet terecht gekund .,"het aantal deelnemers loopt achter op de beschikbare capaciteit ( 29 kamers ) , doorgaan zou te duur zijn .",Overig
All,29f71963607844993a9e4f866eb26340795cd087dc5ba65040709a42-41,issue position,Ja,issue_yes,29f71963607844993a9e4f866eb26340795cd087dc5ba65040709a42,"Jetten wil de wet aanpassen , maar dat proces verloopt „ traag” .",alleen energieleveranciers mogen bedrijven stroom leveren .,De Rli schrijft in zijn advies dat de overheid er veel te lang van is uitgegaan dat bedrijven er zelf wel uit komen .,D66
All,29f71963607844993a9e4f866eb26340795cd087dc5ba65040709a42-41,conflict,Nee,issue_no,29f71963607844993a9e4f866eb26340795cd087dc5ba65040709a42,"Jetten wil de wet aanpassen , maar dat proces verloopt „ traag” .",alleen energieleveranciers mogen bedrijven stroom leveren .,De Rli schrijft in zijn advies dat de overheid er veel te lang van is uitgegaan dat bedrijven er zelf wel uit komen .,D66
All,29f71963607844993a9e4f866eb26340795cd087dc5ba65040709a42-41,succes en falen,Nee,issue_no,29f71963607844993a9e4f866eb26340795cd087dc5ba65040709a42,"Jetten wil de wet aanpassen , maar dat proces verloopt „ traag” .",alleen energieleveranciers mogen bedrijven stroom leveren .,De Rli schrijft in zijn advies dat de overheid er veel te lang van is uitgegaan dat bedrijven er zelf wel uit komen .,D66
All,2a01ae8ee49c74f5b8363a61944bf4f27172c4e708d11d8e842e0dbc-2,issue position,Nee,issue_no,2a01ae8ee49c74f5b8363a61944bf4f27172c4e708d11d8e842e0dbc,"Denk woensdag , als Dilan Yesilgöz haar overwinningsspeech houdt , ook even aan Simone de Beauvoir .","' In de controverse tussen identiteitsdenkers , die de verschillen tussen mensen benadrukken , en universalisten , die het accent op gelijkheid leggen , is zij de belangrijkste bron voor het gelijkheidsdenken ' , schrijft Schwarzer in haar herziene voorwoord .","Proost woensdag ( ook ) op die gelijkheid , als Dilan Yesilgöz haar overwinningsspeech houdt , en denk dan even aan Simone de Beauvoir .",VVD
All,2a01ae8ee49c74f5b8363a61944bf4f27172c4e708d11d8e842e0dbc-2,conflict,Nee,issue_no,2a01ae8ee49c74f5b8363a61944bf4f27172c4e708d11d8e842e0dbc,"Denk woensdag , als Dilan Yesilgöz haar overwinningsspeech houdt , ook even aan Simone de Beauvoir .","' In de controverse tussen identiteitsdenkers , die de verschillen tussen mensen benadrukken , en universalisten , die het accent op gelijkheid leggen , is zij de belangrijkste bron voor het gelijkheidsdenken ' , schrijft Schwarzer in haar herziene voorwoord .","Proost woensdag ( ook ) op die gelijkheid , als Dilan Yesilgöz haar overwinningsspeech houdt , en denk dan even aan Simone de Beauvoir .",VVD
All,2a01ae8ee49c74f5b8363a61944bf4f27172c4e708d11d8e842e0dbc-2,succes en falen,Ja,issue_yes,2a01ae8ee49c74f5b8363a61944bf4f27172c4e708d11d8e842e0dbc,"Denk woensdag , als Dilan Yesilgöz haar overwinningsspeech houdt , ook even aan Simone de Beauvoir .","' In de controverse tussen identiteitsdenkers , die de verschillen tussen mensen benadrukken , en universalisten , die het accent op gelijkheid leggen , is zij de belangrijkste bron voor het gelijkheidsdenken ' , schrijft Schwarzer in haar herziene voorwoord .","Proost woensdag ( ook ) op die gelijkheid , als Dilan Yesilgöz haar overwinningsspeech houdt , en denk dan even aan Simone de Beauvoir .",VVD
All,2a3c0c1d5cb7038ce6fd7fcb656bf69a3abdafd8a317efb62977c6ec-1,issue position,Nee,issue_no,2a3c0c1d5cb7038ce6fd7fcb656bf69a3abdafd8a317efb62977c6ec,Verkiezingsblog Jetten kritisch op overstap partijgenoten naar fossiele sector,NA,NA,D66
All,2a3c0c1d5cb7038ce6fd7fcb656bf69a3abdafd8a317efb62977c6ec-1,conflict,Ja,issue_yes,2a3c0c1d5cb7038ce6fd7fcb656bf69a3abdafd8a317efb62977c6ec,Verkiezingsblog Jetten kritisch op overstap partijgenoten naar fossiele sector,NA,NA,D66
All,2a3c0c1d5cb7038ce6fd7fcb656bf69a3abdafd8a317efb62977c6ec-1,succes en falen,Nee,issue_no,2a3c0c1d5cb7038ce6fd7fcb656bf69a3abdafd8a317efb62977c6ec,Verkiezingsblog Jetten kritisch op overstap partijgenoten naar fossiele sector,NA,NA,D66
All,2ac320b5e60f1c4a16ab777cef898f8134aa42833cd723bfc2648955-2,issue position,Nee,issue_no,2ac320b5e60f1c4a16ab777cef898f8134aa42833cd723bfc2648955,Esther Ouwehand kreeg een melkveehouder tegenover zich .,Lilian Marijnissen kreeg een ceo uit de privévliegtuigenwereld op haar bord .,"De SP wil privévluchten verbieden en veelvliegers zwaarder belasten , niet alle vliegers evenveel zoals het huidige kabinet doet .",PvdD
All,2ac320b5e60f1c4a16ab777cef898f8134aa42833cd723bfc2648955-2,conflict,Ja,issue_yes,2ac320b5e60f1c4a16ab777cef898f8134aa42833cd723bfc2648955,Esther Ouwehand kreeg een melkveehouder tegenover zich .,Lilian Marijnissen kreeg een ceo uit de privévliegtuigenwereld op haar bord .,"De SP wil privévluchten verbieden en veelvliegers zwaarder belasten , niet alle vliegers evenveel zoals het huidige kabinet doet .",PvdD
All,2ac320b5e60f1c4a16ab777cef898f8134aa42833cd723bfc2648955-2,succes en falen,Nee,issue_no,2ac320b5e60f1c4a16ab777cef898f8134aa42833cd723bfc2648955,Esther Ouwehand kreeg een melkveehouder tegenover zich .,Lilian Marijnissen kreeg een ceo uit de privévliegtuigenwereld op haar bord .,"De SP wil privévluchten verbieden en veelvliegers zwaarder belasten , niet alle vliegers evenveel zoals het huidige kabinet doet .",PvdD
All,2b44631456a3b8682d4eb2035066c7c04451ba13c4df2cd0f5475733-1,issue position,Nee,issue_no,2b44631456a3b8682d4eb2035066c7c04451ba13c4df2cd0f5475733,"Het ' fatshamen ' van Frans Timmermans bij het SBS-verkiezingsdebat en het niet-ingrijpen door de andere politieke leiders , is onacceptabel , vindt de Stichting Over Gewicht .",NA,"Het gebeurt in het geval van Timmermans niet voor het eerst , signaleert campagnestrateeg en voormalig PvdA-Kamerlid Myrthe Hilkens .",GL/PvdA
All,2b44631456a3b8682d4eb2035066c7c04451ba13c4df2cd0f5475733-1,conflict,Ja,issue_yes,2b44631456a3b8682d4eb2035066c7c04451ba13c4df2cd0f5475733,"Het ' fatshamen ' van Frans Timmermans bij het SBS-verkiezingsdebat en het niet-ingrijpen door de andere politieke leiders , is onacceptabel , vindt de Stichting Over Gewicht .",NA,"Het gebeurt in het geval van Timmermans niet voor het eerst , signaleert campagnestrateeg en voormalig PvdA-Kamerlid Myrthe Hilkens .",GL/PvdA
All,2b44631456a3b8682d4eb2035066c7c04451ba13c4df2cd0f5475733-1,succes en falen,Nee,issue_no,2b44631456a3b8682d4eb2035066c7c04451ba13c4df2cd0f5475733,"Het ' fatshamen ' van Frans Timmermans bij het SBS-verkiezingsdebat en het niet-ingrijpen door de andere politieke leiders , is onacceptabel , vindt de Stichting Over Gewicht .",NA,"Het gebeurt in het geval van Timmermans niet voor het eerst , signaleert campagnestrateeg en voormalig PvdA-Kamerlid Myrthe Hilkens .",GL/PvdA
All,2b4989bf08449068e21902c670934c5fa5af115ae38c759cc665cdcb-43,issue position,Nee,issue_no,2b4989bf08449068e21902c670934c5fa5af115ae38c759cc665cdcb,Het verklaart ook waarom veel praktisch opgeleiden niet langer op de SP maar bijvoorbeeld op de PVV of BBB stemmen .,"Dat blijkt bij de opkomst van nieuwe politieke thema's , zoals stikstof , vuurwerk en transgenderzorg .",""" Vanwege de toenemende rol van culturele thema's bij de verkiezingen , en omdat veel politici aan de rechterzijde er vaak beter in slagen aan te sluiten bij de leefwereld van praktisch geschoolden "" , legt Noordzij uit .",PVV
All,2b4989bf08449068e21902c670934c5fa5af115ae38c759cc665cdcb-43,conflict,Ja,issue_yes,2b4989bf08449068e21902c670934c5fa5af115ae38c759cc665cdcb,Het verklaart ook waarom veel praktisch opgeleiden niet langer op de SP maar bijvoorbeeld op de PVV of BBB stemmen .,"Dat blijkt bij de opkomst van nieuwe politieke thema's , zoals stikstof , vuurwerk en transgenderzorg .",""" Vanwege de toenemende rol van culturele thema's bij de verkiezingen , en omdat veel politici aan de rechterzijde er vaak beter in slagen aan te sluiten bij de leefwereld van praktisch geschoolden "" , legt Noordzij uit .",PVV
All,2b4989bf08449068e21902c670934c5fa5af115ae38c759cc665cdcb-43,succes en falen,Nee,issue_no,2b4989bf08449068e21902c670934c5fa5af115ae38c759cc665cdcb,Het verklaart ook waarom veel praktisch opgeleiden niet langer op de SP maar bijvoorbeeld op de PVV of BBB stemmen .,"Dat blijkt bij de opkomst van nieuwe politieke thema's , zoals stikstof , vuurwerk en transgenderzorg .",""" Vanwege de toenemende rol van culturele thema's bij de verkiezingen , en omdat veel politici aan de rechterzijde er vaak beter in slagen aan te sluiten bij de leefwereld van praktisch geschoolden "" , legt Noordzij uit .",PVV
All,2b91d2627f8179ac29fc9b7c055cf30fd8f95deaa49f9f1015766609-23,issue position,Nee,issue_no,2b91d2627f8179ac29fc9b7c055cf30fd8f95deaa49f9f1015766609,"Nieuwersteeg gaat PVV stemmen , zoals altijd .","Als zij nog over hun keuze op zijn NSC twijfelen , dan overwegen zij ook vaak ofwel GroenLinks-PvdA , ofwel de VVD .","Ik was ooit links , zegt Corinne Plattel ( 50 ) , een jongerencoach in Schellerlanden , Zwolle .",PVV
All,2b91d2627f8179ac29fc9b7c055cf30fd8f95deaa49f9f1015766609-23,conflict,Ja,issue_yes,2b91d2627f8179ac29fc9b7c055cf30fd8f95deaa49f9f1015766609,"Nieuwersteeg gaat PVV stemmen , zoals altijd .","Als zij nog over hun keuze op zijn NSC twijfelen , dan overwegen zij ook vaak ofwel GroenLinks-PvdA , ofwel de VVD .","Ik was ooit links , zegt Corinne Plattel ( 50 ) , een jongerencoach in Schellerlanden , Zwolle .",PVV
All,2b91d2627f8179ac29fc9b7c055cf30fd8f95deaa49f9f1015766609-23,succes en falen,Nee,issue_no,2b91d2627f8179ac29fc9b7c055cf30fd8f95deaa49f9f1015766609,"Nieuwersteeg gaat PVV stemmen , zoals altijd .","Als zij nog over hun keuze op zijn NSC twijfelen , dan overwegen zij ook vaak ofwel GroenLinks-PvdA , ofwel de VVD .","Ik was ooit links , zegt Corinne Plattel ( 50 ) , een jongerencoach in Schellerlanden , Zwolle .",PVV
All,2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1,issue position,Ja,issue_yes,2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154,"Wetsvoorstel • Het plan van PvdA en CU om tijdelijke huurcontracten te verbieden , staat op losse schroeven .",NA,"In de Tweede Kamer kreeg het voorstel steun van 112 parlementariërs , inclusief die ene van BBB , maar door de draai van BBB ( zestien zetels in de Eerste Kamer ) is het onzeker of het voorstel de eindstreep gaat halen .",GL/PvdA
All,2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1,conflict,Nee,issue_no,2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154,"Wetsvoorstel • Het plan van PvdA en CU om tijdelijke huurcontracten te verbieden , staat op losse schroeven .",NA,"In de Tweede Kamer kreeg het voorstel steun van 112 parlementariërs , inclusief die ene van BBB , maar door de draai van BBB ( zestien zetels in de Eerste Kamer ) is het onzeker of het voorstel de eindstreep gaat halen .",GL/PvdA
All,2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154-1,succes en falen,Nee,issue_no,2bcd7ab50fc60db4c39707acc421e1758ab8033faca8e23e2d985154,"Wetsvoorstel • Het plan van PvdA en CU om tijdelijke huurcontracten te verbieden , staat op losse schroeven .",NA,"In de Tweede Kamer kreeg het voorstel steun van 112 parlementariërs , inclusief die ene van BBB , maar door de draai van BBB ( zestien zetels in de Eerste Kamer ) is het onzeker of het voorstel de eindstreep gaat halen .",GL/PvdA
All,2beed05548aa23dcb0154c278e808f356e1f61c7111970bdde5e9686-1,issue position,Ja,issue_yes,2beed05548aa23dcb0154c278e808f356e1f61c7111970bdde5e9686,Verkiezingsblog Wilders ziet minderheidskabinet niet zitten : ' Niet stabiel ',NA,NA,PVV
All,2beed05548aa23dcb0154c278e808f356e1f61c7111970bdde5e9686-1,conflict,Nee,issue_no,2beed05548aa23dcb0154c278e808f356e1f61c7111970bdde5e9686,Verkiezingsblog Wilders ziet minderheidskabinet niet zitten : ' Niet stabiel ',NA,NA,PVV
All,2beed05548aa23dcb0154c278e808f356e1f61c7111970bdde5e9686-1,succes en falen,Nee,issue_no,2beed05548aa23dcb0154c278e808f356e1f61c7111970bdde5e9686,Verkiezingsblog Wilders ziet minderheidskabinet niet zitten : ' Niet stabiel ',NA,NA,PVV
All,2c35bfbdd2a03e03b9b8045ab65db6dd67c57b7068b51f79e48ebd0b-4,issue position,Nee,issue_no,2c35bfbdd2a03e03b9b8045ab65db6dd67c57b7068b51f79e48ebd0b,Minister Yesilgöz is geschrokken van de aanhoudingen .,Het is onbegrijpelijk dat er niet eerder iets mee is gebeurd .,"Hij verkeerde op heel gevoelige posities en zou zeer gevoelige informatie hebben doorgespeeld” , zegt een van de bronnen bij de Landelijke Eenheid .",Overig
All,2c35bfbdd2a03e03b9b8045ab65db6dd67c57b7068b51f79e48ebd0b-4,conflict,Nee,issue_no,2c35bfbdd2a03e03b9b8045ab65db6dd67c57b7068b51f79e48ebd0b,Minister Yesilgöz is geschrokken van de aanhoudingen .,Het is onbegrijpelijk dat er niet eerder iets mee is gebeurd .,"Hij verkeerde op heel gevoelige posities en zou zeer gevoelige informatie hebben doorgespeeld” , zegt een van de bronnen bij de Landelijke Eenheid .",Overig
All,2c35bfbdd2a03e03b9b8045ab65db6dd67c57b7068b51f79e48ebd0b-4,succes en falen,Nee,issue_no,2c35bfbdd2a03e03b9b8045ab65db6dd67c57b7068b51f79e48ebd0b,Minister Yesilgöz is geschrokken van de aanhoudingen .,Het is onbegrijpelijk dat er niet eerder iets mee is gebeurd .,"Hij verkeerde op heel gevoelige posities en zou zeer gevoelige informatie hebben doorgespeeld” , zegt een van de bronnen bij de Landelijke Eenheid .",Overig
All,2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2,issue position,Ja,issue_yes,2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10,De PvdA heeft mijn stem verspeeld door afschaffing van het koningshuis in hun programma op te nemen .,Nu zijn oude structuren terug .,"Conservatief en progressief , links en rechts :",GL/PvdA
All,2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2,conflict,Ja,issue_yes,2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10,De PvdA heeft mijn stem verspeeld door afschaffing van het koningshuis in hun programma op te nemen .,Nu zijn oude structuren terug .,"Conservatief en progressief , links en rechts :",GL/PvdA
All,2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2,succes en falen,Nee,issue_no,2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10,De PvdA heeft mijn stem verspeeld door afschaffing van het koningshuis in hun programma op te nemen .,Nu zijn oude structuren terug .,"Conservatief en progressief , links en rechts :",GL/PvdA
All,2def510fa3389deed3eb595eab85963aa322a1f9f48788d9d138131b-3,issue position,Ja,issue_yes,2def510fa3389deed3eb595eab85963aa322a1f9f48788d9d138131b,"Dat heeft demissionair minister Mariëlle Paul ( Primair en Voortgezet Onderwijs , VVD ) dinsdag bekendgemaakt in een brief aan de Tweede Kamer .",ONDERWIJS,Eerder dit jaar kondigde het ministerie van Onderwijs al de komst van een landelijke richtlijn aan om de smartphone uit de klas te weren .,Overig
All,2def510fa3389deed3eb595eab85963aa322a1f9f48788d9d138131b-3,conflict,Nee,issue_no,2def510fa3389deed3eb595eab85963aa322a1f9f48788d9d138131b,"Dat heeft demissionair minister Mariëlle Paul ( Primair en Voortgezet Onderwijs , VVD ) dinsdag bekendgemaakt in een brief aan de Tweede Kamer .",ONDERWIJS,Eerder dit jaar kondigde het ministerie van Onderwijs al de komst van een landelijke richtlijn aan om de smartphone uit de klas te weren .,Overig
All,2def510fa3389deed3eb595eab85963aa322a1f9f48788d9d138131b-3,succes en falen,Nee,issue_no,2def510fa3389deed3eb595eab85963aa322a1f9f48788d9d138131b,"Dat heeft demissionair minister Mariëlle Paul ( Primair en Voortgezet Onderwijs , VVD ) dinsdag bekendgemaakt in een brief aan de Tweede Kamer .",ONDERWIJS,Eerder dit jaar kondigde het ministerie van Onderwijs al de komst van een landelijke richtlijn aan om de smartphone uit de klas te weren .,Overig
All,2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67-1,issue position,Nee,issue_no,2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67,ZAP Pieter Omtzigt ontbrak bij het tweede RTL-debat .,NA,"Het punt was niet dat Tweebeeke geen weerwoord gaf , het punt was dat Omtzigt met z’n herhaalde „ Maar mevrouw Tweebeeke ...”",NSC
All,2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67-1,conflict,Nee,issue_no,2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67,ZAP Pieter Omtzigt ontbrak bij het tweede RTL-debat .,NA,"Het punt was niet dat Tweebeeke geen weerwoord gaf , het punt was dat Omtzigt met z’n herhaalde „ Maar mevrouw Tweebeeke ...”",NSC
All,2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67-1,succes en falen,Nee,issue_no,2df3d051906ed4533708a199614e5b7adfdbdcb08e882e0e363aad67,ZAP Pieter Omtzigt ontbrak bij het tweede RTL-debat .,NA,"Het punt was niet dat Tweebeeke geen weerwoord gaf , het punt was dat Omtzigt met z’n herhaalde „ Maar mevrouw Tweebeeke ...”",NSC
All,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44,issue position,Ja,issue_yes,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522,"Gonda van den Heuvel ( 36 ) , voorzitter van SGP-vrouwennetwerk Sapientia , beleidsmedewerker bij de Eurofractie van de SGP .","Ook dat leidt tot spanning . """,Ook bij deze verkiezingen kunnen kiezers niet stemmen op een vrouw van de SGP ; op die lijst staan alleen mannen .,SGP
All,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44,conflict,Nee,issue_no,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522,"Gonda van den Heuvel ( 36 ) , voorzitter van SGP-vrouwennetwerk Sapientia , beleidsmedewerker bij de Eurofractie van de SGP .","Ook dat leidt tot spanning . """,Ook bij deze verkiezingen kunnen kiezers niet stemmen op een vrouw van de SGP ; op die lijst staan alleen mannen .,SGP
All,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44,succes en falen,Nee,issue_no,2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522,"Gonda van den Heuvel ( 36 ) , voorzitter van SGP-vrouwennetwerk Sapientia , beleidsmedewerker bij de Eurofractie van de SGP .","Ook dat leidt tot spanning . """,Ook bij deze verkiezingen kunnen kiezers niet stemmen op een vrouw van de SGP ; op die lijst staan alleen mannen .,SGP
All,2e116ca193b87c9eb6fff899fad27c74601a449dadad1795c61202e1-2,issue position,Nee,issue_no,2e116ca193b87c9eb6fff899fad27c74601a449dadad1795c61202e1,Pieter Omtzigt is eruit .,De een deed het beter dan de ander .,Maar dat geldt ook voor de gewone bewindslieden .,NSC
All,2e116ca193b87c9eb6fff899fad27c74601a449dadad1795c61202e1-2,conflict,Nee,issue_no,2e116ca193b87c9eb6fff899fad27c74601a449dadad1795c61202e1,Pieter Omtzigt is eruit .,De een deed het beter dan de ander .,Maar dat geldt ook voor de gewone bewindslieden .,NSC
All,2e116ca193b87c9eb6fff899fad27c74601a449dadad1795c61202e1-2,succes en falen,Nee,issue_no,2e116ca193b87c9eb6fff899fad27c74601a449dadad1795c61202e1,Pieter Omtzigt is eruit .,De een deed het beter dan de ander .,Maar dat geldt ook voor de gewone bewindslieden .,NSC
All,2e3cb7cea9e5bd1720725dbed1f41c797eef41b495200251ec621b42-32,issue position,Nee,issue_no,2e3cb7cea9e5bd1720725dbed1f41c797eef41b495200251ec621b42,Rutte misbruikte de vorm van de reflectie om ruimte te scheppen voor zijn opvolger Yesilgöz .,Een mooie kans om je als potentiële nieuwe Navo-chef op de kaart te zetten .,"Want die kan al heel knap zeggen hoe goed het is dat zij de nieuwe leider is , maar raakte steeds in de war als haar werd gevraagd :",VVD
All,2e3cb7cea9e5bd1720725dbed1f41c797eef41b495200251ec621b42-32,conflict,Ja,issue_yes,2e3cb7cea9e5bd1720725dbed1f41c797eef41b495200251ec621b42,Rutte misbruikte de vorm van de reflectie om ruimte te scheppen voor zijn opvolger Yesilgöz .,Een mooie kans om je als potentiële nieuwe Navo-chef op de kaart te zetten .,"Want die kan al heel knap zeggen hoe goed het is dat zij de nieuwe leider is , maar raakte steeds in de war als haar werd gevraagd :",VVD
All,2e3cb7cea9e5bd1720725dbed1f41c797eef41b495200251ec621b42-32,succes en falen,Nee,issue_no,2e3cb7cea9e5bd1720725dbed1f41c797eef41b495200251ec621b42,Rutte misbruikte de vorm van de reflectie om ruimte te scheppen voor zijn opvolger Yesilgöz .,Een mooie kans om je als potentiële nieuwe Navo-chef op de kaart te zetten .,"Want die kan al heel knap zeggen hoe goed het is dat zij de nieuwe leider is , maar raakte steeds in de war als haar werd gevraagd :",VVD
All,2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6-13,issue position,Ja,issue_yes,2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6,In maart dit jaar kwam Lilian Marijnissen haar geesteskindje in Oss feestelijk openen .,"Zoals de naam al zegt , is het ook een buurthuis , waar ook niet-inwoners vrij binnen mogen wandelen .","Er waren kopjes koffie , chocoladepaaseitjes , en veel mensen .",SP
All,2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6-13,conflict,Nee,issue_no,2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6,In maart dit jaar kwam Lilian Marijnissen haar geesteskindje in Oss feestelijk openen .,"Zoals de naam al zegt , is het ook een buurthuis , waar ook niet-inwoners vrij binnen mogen wandelen .","Er waren kopjes koffie , chocoladepaaseitjes , en veel mensen .",SP
All,2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6-13,succes en falen,Nee,issue_no,2e441dc61710158ae94f797d64a04d3f716e7cec0b305da51755fba6,In maart dit jaar kwam Lilian Marijnissen haar geesteskindje in Oss feestelijk openen .,"Zoals de naam al zegt , is het ook een buurthuis , waar ook niet-inwoners vrij binnen mogen wandelen .","Er waren kopjes koffie , chocoladepaaseitjes , en veel mensen .",SP
All,2e659116555e7c04739ffe8c27c3bb569555a7e3a9545311b15036e1-2,issue position,Nee,issue_no,2e659116555e7c04739ffe8c27c3bb569555a7e3a9545311b15036e1,• De dood van voormalig landbouwbestuurder en CDA-prominent Maas van den Heuvel ( 84 ) zorgt voor onrust in Kampen .,Van den Heuvel was een prominent CDA'er in de regio .,"Hij stond in de jaren zeventig aan de wieg van de oprichting van de lokale CDA-afdeling in Kampen , nadat hij de neuzen van ARP , CHU en KVP dezelfde kant op had gekregen .",CDA
All,2e659116555e7c04739ffe8c27c3bb569555a7e3a9545311b15036e1-2,conflict,Nee,issue_no,2e659116555e7c04739ffe8c27c3bb569555a7e3a9545311b15036e1,• De dood van voormalig landbouwbestuurder en CDA-prominent Maas van den Heuvel ( 84 ) zorgt voor onrust in Kampen .,Van den Heuvel was een prominent CDA'er in de regio .,"Hij stond in de jaren zeventig aan de wieg van de oprichting van de lokale CDA-afdeling in Kampen , nadat hij de neuzen van ARP , CHU en KVP dezelfde kant op had gekregen .",CDA
All,2e659116555e7c04739ffe8c27c3bb569555a7e3a9545311b15036e1-2,succes en falen,Ja,issue_yes,2e659116555e7c04739ffe8c27c3bb569555a7e3a9545311b15036e1,• De dood van voormalig landbouwbestuurder en CDA-prominent Maas van den Heuvel ( 84 ) zorgt voor onrust in Kampen .,Van den Heuvel was een prominent CDA'er in de regio .,"Hij stond in de jaren zeventig aan de wieg van de oprichting van de lokale CDA-afdeling in Kampen , nadat hij de neuzen van ARP , CHU en KVP dezelfde kant op had gekregen .",CDA
All,2e88829f92a1230a85fc4ee1f028492a5522ff4c10b4ce20de6cfb1b-1,issue position,Nee,issue_no,2e88829f92a1230a85fc4ee1f028492a5522ff4c10b4ce20de6cfb1b,Van Ouwehand tot Omtzigt :,NA,al onze interviews met lijsttrekkers op een rij,PvdD
