unit_id,job_id,coder,status,issue position,conflict,succes en falen
417cd5fcb361ecbfe93eecdb122a305e219e2895037068ff7088b1ab-1-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
41b05d16f507b2f992ff4c088df97a365d5a26d994e8aa3c390cc3c8-10-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
41bcefebdefc9368e4f692fe1af3f9d1b1b7346f305a88bb73e7fef0-37-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
41c2f4aca7e48728c6c61a333d5f0f633ae95c849b0e3d04efc0bbdc-11-GL/PvdA,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
421ac557a36d07522c6c81274e3ffacc1319401c044b36fe908283d1-1-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
4221b0f4984a8cb0bc1edca2650dc622683ee4000b553b942ebc81f8-16-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
42d741ee5d63de827ec1eb1df706d798c3614f33609e10ba36a5401d-10-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4337d484638861bb50598b0f858d3de56b42db49856cedb87c31c16b-9-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4388137215c8c2f532923fc7b67671aaa8bf8a630db27cec30d9b672-4-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
43c08311c6759a75f8b17a935ab849048f2c5af4a480127a31cb999e-2-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4408e94e89cb120ebe72733a4ecc7ef8a79ff71dffb565eefba60bbc-3-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
441924aae4136fd6eb8f4da5d1660cc6516f436b05915dcff8e5e0c9-3-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
44350990a01b7214507d342d6174b4eda18cf950304c7c112cb84dd0-38-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
44456dea0aa853d7775111bc6b9ecec8be01f4eb094ccd35a25d10ef-36-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4491024dc6da7b07f1cc14550f046e547a4a3e6c842e3db846455a08-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
44fbb7f4ba258abe2d727be3bd19630bd90dfa826e65ea99893fb415-2-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
453352ca52fbb805e5bef22e1893f9559fcf6369cc4431c4d34ad436-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
45366a3bd31bd295517df9f0f1a143b8c0266e14958b871b22bb55c4-8-CU,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
453c1c3d825693b206192f2f5122dd792bc112e3ba96c437a408fd73-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
45425644a15b42d6145e098b1a23ca8b425784db24d6c74e95c28c9e-32-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
454c9537befa5a81a41c654a2e5da1c1c6e922d0d642c720fc83f796-4-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
45bc1126914cf142cf18a45f558155b16126e2e8b57a88390fdffa32-3-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
45c8af4d26ed10b7ed04c1d8b9946a5a78c5ef85829c6febad9d51bb-12-Volt,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
45cabbd0ae9618d9cee0c88212aa9c31c72866ee0b2e458b7bc4e8ac-10-PVV,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
45d8cadc986cae766c7c954df8473be81c44291dc1904ce8489f5194-8-PvdD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
45e37ec1245caaa9c88e05f14e53363c69c9dcc12c293930d5fb92ec-7-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
45f92430417f32cef53f10aba18b93acccc6519e697220f6dcc27cb7-11-GL/PvdA,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
45fd1cf60c758be5584b5dc4a05b5acf28c5d472cb33e7023579f867-2-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
460a7ce7ca8a3f5837b1af107ca789095e696afd632a97fb05a97981-6-GL/PvdA,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
462cde1608a460becf59016bb33080a6dcee0c51dafa3f567166c44a-4-GL/PvdA,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
4630ecd355e17b95c7b7965664897e8e111124822a6fed9e39f95e32-3-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4682eae55de789e9022d552cb4dcaf53d4edcd00d9a68af004e58e19-158-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
469d42e0db54b7023558a1f4e12d8ce341a7d42eab67a78ea2ea84ca-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
46b7594ecb8aedf239fc2eda5c61b3896573ce3c202e072b786c1699-1-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
46bf991a7bc9813fd37f96afbe0f90d4c2b5481a4a91fae413c43c8b-29-Volt,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
46c275382c465b6fddf1a14d15a0c9ebb3357f684c01c5ad4dc920f8-17-D66,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
46d858f79810e1fdf863365ba1b53b6764baaedcb7514ea5462abfed-12-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
46e86bec24ac356e587e545983233266e8b8308ce67ad4f7b7ba28e5-11-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
46f05a1cb5f40cea2e34703ddd7b78ac99349bbd1a101056c2c4e49a-4-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
470dbb9edd9d5dbb5a0700edb4748a55638c9521a45575c173cbd439-5-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
473b8dc9ec977998f1d61413ca63fb67729da7e09df9d237589552f0-15-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
476c58ea248d7306b56b232be7ecf3d3a93e6c01ba86d405ae41dfda-15-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
47b3892eeabc65016093f5317ba6e3869060d3f9e0bc66f5f59f0ec6-16-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
47b46a521eb67ded09b8ccbf60b0623b8922817960671af77ce084b8-17-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
47d53a9a93a579bde1d461cf1e8827473832b3c0e54a315ebc5461d2-3-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
47f1ce947998b06b30cef59589b794434647ee4d394ae07964f33f84-35-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
47fb7f93560352776dd0a892635a7da2732d7ff3a1a6f26d75ddc4b0-10-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
487e9ba6eab4f0648dd7109877bc89624a54b71778f05c56d2c37bdc-5-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
488c57fa65e2e2e422c433ce8ef814e0b5b96442ddea1b1df3ee4dc2-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
489e04c9905c82b8613ecd30b0cde66d3c204a04aa9e4e093fcb5b37-4-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
48a67fe82a6b28ca238b745fb4947477cee96188e7ea8e96a24a98dd-31-Volt,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
48acf0333aa19aa9068e5f8d626e80ee28168d39c51e17480d177752-63-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-24-PVV,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
48e7c0bf404526d4b77b38cf974cfc74476b205a95f7ad244092fa84-1-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
48eb9ef1751d1ac46bba4e61fb37dbcef1396aa0eb302dcb29edbb88-7-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
48fa361979d3a0a4cce816f9db2cd5246bc871f652a9920cb7510131-8-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
493212d76d9858cafd006257bb8eb167fa3c75eaa4ea61ecc2913203-4-NSC,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4944759578963787ff168abbbbea0ee3795fa9d25091d937e03a2b3b-3-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4996b34918cb2fa753c9172179b7a2d3114472b499cddd452821026a-10-PvdD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4997a2288ad8a7bd95e2759eeb0c3a1e7d9d93da959da28cf3b21d7c-22-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
49b5ecc5d4a15d792298179993c9eaaeef1658664b3dbd45058426ba-23-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
4a6b4aeeafbb5a800fe5bf9a961091705fe66744eab9bf6dbbd1eba3-66-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4b094d5271db129ea965be227ab7cfda185184c5d80f3eea4f62ba20-2-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
4b80bf1105bbd4bc3409bd5bbf47a201b7db706f06258d685c14c12d-55-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4bcdf153f37b490a6caa715d3bbe5f1988cb6b3d054ef0978f1a1e0e-12-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4bdfb7b4b5d55413e90621e3bbc4f855ebc89e0f7ca11d6c6b0757d7-1-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
4c3454b355eb010e0dee777ccd2acf9310738f9a8abcf52baaab36f7-2-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4c739fc196615ec4c844848df25a2bd0086ddc172ba44b654be85238-2-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4c8e2c16b9eac79d3ac6376bb6a296e848faa7ae608fdcfbc0568ce3-25-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4d178d0561a22f9aaac9ca39eafb8959c3c09396d4c6b5db0b00e55c-9-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4d28724c9e1f3b889029f07c0cfc581e77dc544c442527a1f7a651ed-1-FvD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4d8e6d231fb35c0a665f86dd401c65cf484c20047e6764ed7831ae69-2-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
4dfbb5ffc1a743f76a9e3bdaaeb6d1c764ba6258d0460c1187f3a2a8-21-SGP,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4e2bf86a4188881dc0f2a33bd2f03a4a124258b5999cd3e18840dd59-14-SP,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4ef097606ebfcb7abe7b2e57d18cbbf26ef7bf2c8b7238e5dde35faf-1-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4f0531344a5b5b4b999fd2fd6c0cb97ada6e2e709e09dfbaf8376f09-10-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
4f45b03c879d21785e1562594813f96954c6083c33009beadefaafa2-1-JA21,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
4f8175b1bf7eab73a40501f4842ccc468e1c99ec8c295f4eedbc2b7d-3-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
4f971e409c289aff51d4f0652951b0e2e67663457f5013be34de7aef-56-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
4f996cbd563f8c7b0bf73abb60a67e729a3cc4544a729630587a3c60-9-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
4fcb0e93e8af91d99b29917cdc8654d2b9077804d4f647590ae0d1c7-9-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-2-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
50f9709678a9b6776038b4f24bc18074e80e4c85d7b4837bca5788e0-1-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
51530ac9a659f056f6d35e7b936c9d05acaeaf1caf5760af7ed3c81d-28-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
519133c9af2215eb5fc3efd59410eeb9a50a26abd0594ff3a932bdf2-3-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
519cb417a22fb451503a423129b8903d02a63cc874e14114c237963a-5-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
51b5338657d936ba2b75591a19de221a78c2cb885cb75b17dc1b43c1-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
51bf817b9de0f1f0a7880ff78ed0582a9203a382b6e9c0a70377b317-26-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
51ea1cf98bc0bf628305249fdb82a1dba8de1fe5b3f91eb062f218aa-4-Overig,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
51ff3b1dc3acd1d96b175a95e86973dc292e88511baea78054de41f6-29-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5223dbcadcc8003404f4d9f53b597432a843fe0c6dd1318a36c593c9-18-JA21,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
523d8a8ec4e21826e77f967823d264ad42882eb37d759e0bb0ae8db3-7-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
5271c5e839ca21d8d996bda3e6d294ddd80055be74cdf9ac90f3b9db-9-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
527c76760d57e43a45ec519f305247e837329c55aa4cf3b7296c0a2e-19-CDA,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
5290d87401b344c0f41e5908a78b0f90af134917dc0644c2591cdad8-2-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
52a67078847ecc4d5a6bfd1aa7c95178ec9dbbc084c67633e8785752-4-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
52bd70e239c0dec10984820b7b3e843e5d230210df4197601a85ce4c-6-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
52bfde2181fdbb35d890eab060c5d005a220e2735fad2cb1d3793bb5-4-GL/PvdA,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
531f4c8672db74a22c34ab33781785f214229c586e03f2b12c91b87e-5-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
53278a4fa5327bc0dda7ca157577e5a7faf9ebfe6c97c6fc32e8ce9f-1-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
532aafb128d32d7629c2969d242173f9dd74cb42cba99c7df9cdb740-11-CU,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
5331d3a6a4587ac7b4183c4eab7c35b2ecf93e9ac6d001b6a24b5782-1-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
5398412416f3c9e8da6d330b635c30bf40d98b2896849e4ab9cd819e-6-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5407d1ebdf033a58ccc69c596bf802342588327e9873cdf8a3459f83-4-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
54196d0dbb2b80b010fda967daffcd99f0cdd2b16a3207fe8983c6c6-11-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
545124731eacf3cce4cf7579c7e2aa227c4d1f3f19cdb80ac01b926f-22-FvD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
546c8c719d47fe6ecd2ddfca2ecb83ea754f95d4b9c8a03dea332ac5-2-GL/PvdA,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
54c9f17e97be04f4894ef6728dfa1499524835af2fa06ee013ca9b4b-4-PvdD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
54f6ece8edeec83129bafbac5706d8df4237c6b1336e546e88aa0c77-25-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
55556764210f053b14c3b502204292829e52f7144e14caaa50eb8b7b-3-PVV,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
55bf2e70c04a78fbfb2298fd5db2d0812a0c0fd1fd3d88b92c7e89c3-19-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
5614ecdc1784172ca899157ab14c413b4caaae4004b41709e68b9489-3-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
567698ad0c5621c4225f5b63c739cfff7045a932ae56345ea8919e49-8-CDA,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5679f4d381ce8f0c2dccbf58a1efe312f0fc8e7d7dc59efc3dfdc645-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
569bfefa151081cb2a77853355245c4899db75f67cd822a33d06a8c0-12-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
56df35ea48ead1dd62015de2e82b437753836879d7f5bc45e8a9ffc2-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
56e0124a33dcbfbf10b546658cda7a936586b4b479878227489fadef-41-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
576f060e2a388b3df32f5a7cc10e1668494199926702ac8c0e9b5656-8-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
577a7159b99905f9304071108b7830de3fb7b6bfe7bbafa15043d9ef-3-PvdD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5795ab47ac799fb4eeb9c6c620d4150700c871a5e64b19ce130e2e31-1-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
584a5a193e458b35dc9f8b9a7b7b2703a9223e639300f6bb236a4c4a-1-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
589cd223ab691d98766289419f3f2f6ae596e32d3be452b54007ce2a-12-SGP,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
58e4a98b6a70104d427afc1c221bbf0e1f7cd70f3d0124609c51f573-14-CDA,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
593739ff9255dce36cb122373a524de38caeec63a50653be01bf77e5-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
594c8d2d179615cf84d86a82260694fe116328b6302c0b39b86ca802-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
59644aa29319bcdd436c746f7476e53829d8f2b45165745e93518bee-6-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
59d1256172df510c6e0426471af88f5d5bf827a9792c8e80cf14e30c-8-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
5a068fa3e90f77b89a06474ba0f5d63e34b7eaa04ea9ab5c266c9f52-11-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5a5739852fcabb10dbef011d50b78222d027c92f8fb6c8409ae3bffa-2-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
5a5b20f6506f573f25d10f36d56a3771b638cc6eefb9e72b99d7a941-11-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5a5f9d0ba65f000912a3d508fcaa8c47b3d3258823493da8ca392549-1-CU,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
5a74214cb544f13db7ef5d7dc8e7f73b53022ad38a451b50bcdd42f5-1-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
5a95d54f3770e6a0f561740f02e6979b247336405c6bf5684b7ec36a-2-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5a95df119e9a0bb6608895cd568fcf595232c16ea9d417f80c03cae3-3-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5ab3f2a93204d31af1f23587cc69423e5ed2da71b3a3092a318ab11b-4-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-2-BBB,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5af2a1fa9f5cdb49f57b9eeb14562c7ec5bc5427dfd3a17d55453d0c-2-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5b04a2b998b7fd8ca37d04160fc98d2ea03d27b1043e9af6e43ea1b1-1-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
5b26cc5620236412a60e78a39757797c04f323c4530a4dde763e7b51-9-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5b55e5bfbfe4f02577eea87f2117ee60bff7cc5df295ac68ad003923-3-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
5ba4b2a8673896478cda58d7bb65adbf2c16135a4d6c9fd440564ff9-14-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Ja
5bab01f15213894c8f7d7137081c73bd3203febb4409f5535a991d2d-20-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5bacb2c8b13a1fb4cdf6c2d48561b9f29c5953666a583b9c60d147e3-6-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5bc8ee8a0cceba6cfadec4b4af8b49e795435f19b0eb4b94e3b9d65d-11-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5bda54e1604dee27170dab7ce1dc9be776e8586ab6f40f34dceeecef-22-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
5c248c8f799d4b0c9691d3eb04284959d2b946f893354ad48856f31d-13-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5c3e2b55e76f65ca4000778d4a551a317d7f8d1d819d8e077f3acf76-13-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5cab77c5b7dd4f666000ce126121d9b083a51801e9df29691589a4e0-65-PVV,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5d02c7031a3afbf05b72595aa926944f113c877e9b61ae5d80df3b7e-6-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5d2e5ed066e8cab52d40ea5f6c1d8b50f0cfd88224f46dc4e2707bd3-4-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5d3faf17bfc82b46cc3aec71f94cc4ff323467269bcc215a46ab3079-13-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5d68852d685f4b90ea55b484f16d5f95872eb2b198288af13a954ac2-1-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5dd9bf972f678fbfe325fac71cce3064902113d610a758d55f232a1d-36-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5ddd9f15873aad8bdd8544098add68c9aa64d633b606d596a3ad5106-2-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5dec8f04705426823c1075fafcca48bf4da9a389dbae942c9789edd7-1-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
5df2b008268d836198e39594b76ae944741c3df68fc87e6aa7085b66-7-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5df5e902f7f25e7c9c9776785b58bacfad3981ee12d41364bf327948-4-BBB,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
5dffe9ca579aee69dbbac424fdc0191fda0934a569c994d09cb973c1-45-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5e2305d722887b0feec95c1241bc4173a1ed2683000954ecc1fcd090-52-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5e4da803846c56287154c31ff760700e887ab23e0ac25f3f5e24238f-4-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5e4de32dc6f388fba16f6b1f72fd5c2d404bbf2cfdd7678dcf830404-2-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5e5459afb86e7e94ddf62c7607d2c45fb3e46e90d9f79cd0474a6b71-2-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5e6d54789414d202c857cf8a776519af97bee0a41638d69454b66539-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5e85be697b8002e0972e508fad33f07c403ff859e7391c66f44a7e7e-158-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5eab2315c6e2009aca6736396e34fdaf586116ccb96320b1cab3c104-14-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5eff520d6aea642b70981bbc466d3e7ba576e50cca797487fa6ba3b6-10-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
5f46ec60d46a5c0e8cc14c22e5a92badd450bbe183b6dd3ca819ba19-6-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
