unit_id,doc_id,actor,sentence_id,start,end,text,text_hl,before,after
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::1625::overig/Niet duidelijk,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,overig/Niet duidelijk,18,1625,1637,"De uuniversiteit probeerde de lezing tegen te houden, omdat de veiligheid niet zou kunnen worden gewaarborgd.","De u**universiteit **probeerde de lezing tegen te houden, omdat de veiligheid niet zou kunnen worden gewaarborgd.",Er was al wekenlang commotie over de lezing die de politicus voor de studentenvereniging zou geven.,"De rechter dacht daar anders over, waarop het universiteitsbestuur zwichtte."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::1734::overheidsinstanties,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,overheidsinstanties,19,1734,1741,"De rrechter dacht daar anders over, waarop het universiteitsbestuur zwichtte.","De r**rechter **dacht daar anders over, waarop het universiteitsbestuur zwichtte.","De universiteit probeerde de lezing tegen te houden, omdat de veiligheid niet zou kunnen worden gewaarborgd.","Meteen nadat bekend werd dat Baudet zijn lezing mocht houden, werd een tegenbetoging aangevraagd."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::1777::overig/Niet duidelijk,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,overig/Niet duidelijk,19,1777,1797,"De rechter dacht daar anders over, waarop het uuniversiteitsbestuur zwichtte.","De rechter dacht daar anders over, waarop het u**universiteitsbestuur **zwichtte.","De universiteit probeerde de lezing tegen te houden, omdat de veiligheid niet zou kunnen worden gewaarborgd.","Meteen nadat bekend werd dat Baudet zijn lezing mocht houden, werd een tegenbetoging aangevraagd."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::1911::activisten,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,activisten,21,1911,1932,Zo'n ttwintig demonstranten kwamen donderdagavond bijeen om te protesteren.,Zo'n t**twintig demonstranten **kwamen donderdagavond bijeen om te protesteren.,"Meteen nadat bekend werd dat Baudet zijn lezing mocht houden, werd een tegenbetoging aangevraagd.","Ondanks een ingeschakelde beveiliger kon de Oekraïner simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::2007::bedrijven,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,bedrijven,22,2007,2017,"Ondanks een ingeschakelde bbeveiliger kon de Oekraïner simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond.","Ondanks een ingeschakelde b**beveiliger **kon de Oekraïner simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond.",Zo'n twintig demonstranten kwamen donderdagavond bijeen om te protesteren.,"Een woordvoerder van Forum voor Democratie stelde gisteren 'heel verbaasd te zijn' dat dit kon gebeuren. ,,We hoorden dat de straat was afgezet en dat iedereen die erin wilde gefouilleerd werd."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::2025::burgers,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,burgers,22,2025,2034,"Ondanks een ingeschakelde beveiliger kon de OOekraïner simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond.","Ondanks een ingeschakelde beveiliger kon de O**Oekraïner **simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond.",Zo'n twintig demonstranten kwamen donderdagavond bijeen om te protesteren.,"Een woordvoerder van Forum voor Democratie stelde gisteren 'heel verbaasd te zijn' dat dit kon gebeuren. ,,We hoorden dat de straat was afgezet en dat iedereen die erin wilde gefouilleerd werd."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::2047::politiek,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,politiek,22,2047,2053,"Ondanks een ingeschakelde beveiliger kon de Oekraïner simpel naar BBaudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond.","Ondanks een ingeschakelde beveiliger kon de Oekraïner simpel naar B**Baudet **toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond.",Zo'n twintig demonstranten kwamen donderdagavond bijeen om te protesteren.,"Een woordvoerder van Forum voor Democratie stelde gisteren 'heel verbaasd te zijn' dat dit kon gebeuren. ,,We hoorden dat de straat was afgezet en dat iedereen die erin wilde gefouilleerd werd."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::2182::politiek,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,politiek,22,2182,2190,"Ondanks een ingeschakelde beveiliger kon de Oekraïner simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het KKamerlid donderdagavond.","Ondanks een ingeschakelde beveiliger kon de Oekraïner simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het K**Kamerlid **donderdagavond.",Zo'n twintig demonstranten kwamen donderdagavond bijeen om te protesteren.,"Een woordvoerder van Forum voor Democratie stelde gisteren 'heel verbaasd te zijn' dat dit kon gebeuren. ,,We hoorden dat de straat was afgezet en dat iedereen die erin wilde gefouilleerd werd."
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::2207::politiek,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,politiek,23,2207,2249,"EEen woordvoerder van Forum voor Democratie stelde gisteren 'heel verbaasd te zijn' dat dit kon gebeuren. ,,We hoorden dat de straat was afgezet en dat iedereen die erin wilde gefouilleerd werd.","E**Een woordvoerder van Forum voor Democratie **stelde gisteren 'heel verbaasd te zijn' dat dit kon gebeuren. ,,We hoorden dat de straat was afgezet en dat iedereen die erin wilde gefouilleerd werd.","Ondanks een ingeschakelde beveiliger kon de Oekraïner simpel naar Baudet toe stappen en hem op zijn hoofd slaan. ,,Het leek op een soort ambush, een soort hinderlaag die ze hadden opgezet"", meldde het Kamerlid donderdagavond.",Maar toch kan er iemand met een capuchon op en een paraplu in de hand vlakbij de ingang staan.
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::2521::politiek,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,politiek,25,2521,2533,"Heel bijzonder"", zegt de wwoordvoerder..","Heel bijzonder"", zegt de w**woordvoerder.**.",Maar toch kan er iemand met een capuchon op en een paraplu in de hand vlakbij de ingang staan.,Cyril Rosman
6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce::2535::overig/Niet duidelijk,6f76b0f12658c0031079d70422218c1fabb988c545fbe7991d29cdce,overig/Niet duidelijk,26,2535,2547,CCyril Rosman,C**Cyril Rosman**,"Heel bijzonder"", zegt de woordvoerder.",NA
6f9fe521e7315018aaf734802124dcdac5786d7974d0048e111e6988::0::politiek,6f9fe521e7315018aaf734802124dcdac5786d7974d0048e111e6988,politiek,1,0,19,Pieter Omtzigts NSC staat bovenaan in de peilingen.,**Pieter Omtzigts NSC** staat bovenaan in de peilingen.,NA,"Maar wat wil hij precies met het land, en is hij klaar voor het kabinet?"
6f9fe521e7315018aaf734802124dcdac5786d7974d0048e111e6988::116::politiek,6f9fe521e7315018aaf734802124dcdac5786d7974d0048e111e6988,politiek,2,116,123,"Maar wat wil hij precies met het land, en is hij klaar voor het  kabinet?","Maar wat wil hij precies met het land, en is hij klaar voor het  **kabinet**?",Pieter Omtzigts NSC staat bovenaan in de peilingen.,NA
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::0::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,1,0,14,Rico Verhoeven slaat terug naar ongewenst VVD-spotje: 'Kill them with kindness'.,**Rico Verhoeven** slaat terug naar ongewenst VVD-spotje: 'Kill them with kindness'.,NA,Verhoeven had samen met VVD-leider Dilan Yesilgöz een filmpje in de boksring opgenomen voor een campagne om kansarme Nederlanders aan te zetten tot sporten.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::80::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,2,80,89,Verhoeven had samen met VVD-leider Dilan Yesilgöz een filmpje in de boksring opgenomen voor een campagne om kansarme Nederlanders aan te zetten tot sporten.,**Verhoeven** had samen met VVD-leider Dilan Yesilgöz een filmpje in de boksring opgenomen voor een campagne om kansarme Nederlanders aan te zetten tot sporten.,Rico Verhoeven slaat terug naar ongewenst VVD-spotje: 'Kill them with kindness'.  .,De beelden werden vervolgens door de VVD gebruikt voor de verkiezingscampagne.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::104::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,2,104,129,Verhoeven had samen met  VVD-leider Dilan Yesilgöz een filmpje in de boksring opgenomen voor een campagne om kansarme Nederlanders aan te zetten tot sporten.,Verhoeven had samen met  **VVD-leider Dilan Yesilgöz** een filmpje in de boksring opgenomen voor een campagne om kansarme Nederlanders aan te zetten tot sporten.,Rico Verhoeven slaat terug naar ongewenst VVD-spotje: 'Kill them with kindness'.,De beelden werden vervolgens door de VVD gebruikt voor de verkiezingscampagne.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::188::burgers,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,burgers,2,188,209,Verhoeven had samen met VVD-leider Dilan Yesilgöz een filmpje in de boksring opgenomen voor een campagne om  kansarme Nederlanders aan te zetten tot sporten.,Verhoeven had samen met VVD-leider Dilan Yesilgöz een filmpje in de boksring opgenomen voor een campagne om  **kansarme Nederlanders** aan te zetten tot sporten.,Rico Verhoeven slaat terug naar ongewenst VVD-spotje: 'Kill them with kindness'.,De beelden werden vervolgens door de VVD gebruikt voor de verkiezingscampagne.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::274::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,3,274,277,De beelden werden vervolgens door de  VVD gebruikt voor de verkiezingscampagne.,De beelden werden vervolgens door de  **VVD** gebruikt voor de verkiezingscampagne.,Verhoeven had samen met VVD-leider Dilan Yesilgöz een filmpje in de boksring opgenomen voor een campagne om kansarme Nederlanders aan te zetten tot sporten.,Verhoeven was hier niet blij mee.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::316::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,4,316,325,Verhoeven was hier niet blij mee.,**Verhoeven** was hier niet blij mee.,De beelden werden vervolgens door de VVD gebruikt voor de verkiezingscampagne.,In Even tot hier presenteerde Verhoeven een nieuwe versie van het campagnefilmpje.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::353::media,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,media,5,353,366,In  Even tot hier presenteerde Verhoeven een nieuwe versie van het campagnefilmpje.,In  **Even tot hier** presenteerde Verhoeven een nieuwe versie van het campagnefilmpje.,Verhoeven was hier niet blij mee.,Hierin slaat hij met een flinke trap in op borden met de letters VVD.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::380::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,5,380,389,In Even tot hier presenteerde  Verhoeven een nieuwe versie van het campagnefilmpje.,In Even tot hier presenteerde  **Verhoeven** een nieuwe versie van het campagnefilmpje.,Verhoeven was hier niet blij mee.,Hierin slaat hij met een flinke trap in op borden met de letters VVD.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::498::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,6,498,501,Hierin slaat hij met een flinke trap in op borden met de letters  VVD.,Hierin slaat hij met een flinke trap in op borden met de letters  **VVD**.,In Even tot hier presenteerde Verhoeven een nieuwe versie van het campagnefilmpje.,"""Politici praten veel over het belang van sport."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::504::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,7,504,512,"""""Politici praten veel over het belang van sport.","""**""Politici** praten veel over het belang van sport.",Hierin slaat hij met een flinke trap in op borden met de letters VVD.,"Maar er gebeurt niets"", zegt de wereldkampioen kickboksen in het satirische filmpje."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::584::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,8,584,609,"Maar er gebeurt niets"", zegt de  wereldkampioen kickboksen in het satirische filmpje.","Maar er gebeurt niets"", zegt de  **wereldkampioen kickboksen** in het satirische filmpje.","""Politici praten veel over het belang van sport.",In RTL Boulevard blikte Verhoeven zondag terug op zijn medewerking aan Even tot hier.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::640::media,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,media,9,640,653,In  RTL Boulevard blikte Verhoeven zondag terug op zijn medewerking aan Even tot hier.,In  **RTL Boulevard** blikte Verhoeven zondag terug op zijn medewerking aan Even tot hier.,"Maar er gebeurt niets"", zegt de wereldkampioen kickboksen in het satirische filmpje.","""Leuk dat ik toch nog de video met de boodschap die ik graag in eerste instantie had gemaakt, toch nog heb kunnen maken"", zei de vechtsporter."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::661::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,9,661,670,In RTL Boulevard blikte  Verhoeven zondag terug op zijn medewerking aan Even tot hier.,In RTL Boulevard blikte  **Verhoeven** zondag terug op zijn medewerking aan Even tot hier.,"Maar er gebeurt niets"", zegt de wereldkampioen kickboksen in het satirische filmpje.","""Leuk dat ik toch nog de video met de boodschap die ik graag in eerste instantie had gemaakt, toch nog heb kunnen maken"", zei de vechtsporter."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::708::media,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,media,9,708,721,In RTL Boulevard blikte Verhoeven zondag terug op zijn medewerking aan  Even tot hier.,In RTL Boulevard blikte Verhoeven zondag terug op zijn medewerking aan  **Even tot hier**.,"Maar er gebeurt niets"", zegt de wereldkampioen kickboksen in het satirische filmpje.","""Leuk dat ik toch nog de video met de boodschap die ik graag in eerste instantie had gemaakt, toch nog heb kunnen maken"", zei de vechtsporter."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::852::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,10,852,864,"""Leuk dat ik toch nog de video met de boodschap die ik graag in eerste instantie had gemaakt, toch nog heb kunnen maken"", zei dee vechtsporter.","""Leuk dat ik toch nog de video met de boodschap die ik graag in eerste instantie had gemaakt, toch nog heb kunnen maken"", zei de**e vechtsporte**r.",In RTL Boulevard blikte Verhoeven zondag terug op zijn medewerking aan Even tot hier.,"""Op een humoristische en leuke manier."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::941::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,12,941,950,"Kill them with kindness, let's go."""".","Kill them with kindness, let's go.""**"".","""Op een humoristische en leuke manier.",Verhoeve⁆n werkte in eerste instantie mee aan het filmpje met Yesilgöz op voorwaarde dat het filmpje geen politieke kleur zou krijgen.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1002::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,13,1002,1010,Verhoeven werkte in eerste instantie mee aan het filmpje mett Yesilgöz op voorwaarde dat het filmpje geen politieke kleur zou krijgen.,Verhoeven werkte in eerste instantie mee aan het filmpje met**t Yesilgö**z op voorwaarde dat het filmpje geen politieke kleur zou krijgen.,"Kill them with kindness, let's go."".","""Rico doet niet aan politiek, hij is niet links en niet rechts"", stelde zijn woordvoerder eerder deze week."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1076::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,14,1076,1080,"""Rico doet niet aan politiek, hij is niet links en niet rechts"", stelde zijn woordvoerder eerder deze week.","**""Ric**o doet niet aan politiek, hij is niet links en niet rechts"", stelde zijn woordvoerder eerder deze week.",Verhoeven werkte in eerste instantie mee aan het filmpje met Yesilgöz op voorwaarde dat het filmpje geen politieke kleur zou krijgen.,"""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan.""."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1117::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,14,1117,1122,"""Rico doet niet aan politiek, hij is niett links en niet rechts"", stelde zijn woordvoerder eerder deze week.","""Rico doet niet aan politiek, hij is niet**t link**s en niet rechts"", stelde zijn woordvoerder eerder deze week.",Verhoeven werkte in eerste instantie mee aan het filmpje met Yesilgöz op voorwaarde dat het filmpje geen politieke kleur zou krijgen.,"""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan.""."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1131::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,14,1131,1137,"""Rico doet niet aan politiek, hij is niet links en niett rechts"", stelde zijn woordvoerder eerder deze week.","""Rico doet niet aan politiek, hij is niet links en niet**t recht**s"", stelde zijn woordvoerder eerder deze week.",Verhoeven werkte in eerste instantie mee aan het filmpje met Yesilgöz op voorwaarde dat het filmpje geen politieke kleur zou krijgen.,"""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan.""."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1152::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,14,1152,1164,"""Rico doet niet aan politiek, hij is niet links en niet rechts"", stelde zijnn woordvoerder eerder deze week.","""Rico doet niet aan politiek, hij is niet links en niet rechts"", stelde zijn**n woordvoerde**r eerder deze week.",Verhoeven werkte in eerste instantie mee aan het filmpje met Yesilgöz op voorwaarde dat het filmpje geen politieke kleur zou krijgen.,"""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan.""."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1184::NGOs en verenigingen,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,NGOs en verenigingen,15,1184,1191,"""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan."".","**""NOC*NS**F heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan."".","""Rico doet niet aan politiek, hij is niet links en niet rechts"", stelde zijn woordvoerder eerder deze week.","Aan tafel bij de talkshow Beau zei Verhoeven vorige week dat hij door de originele video ""pro-VVD"" lijkt."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1235::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,15,1235,1238,"""NOC*NSF heeft gezegd de kwestie op te nemen met dee VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan."".","""NOC*NSF heeft gezegd de kwestie op te nemen met de**e VV**D, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan."".","""Rico doet niet aan politiek, hij is niet links en niet rechts"", stelde zijn woordvoerder eerder deze week.","Aan tafel bij de talkshow Beau zei Verhoeven vorige week dat hij door de originele video ""pro-VVD"" lijkt."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1261::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,15,1261,1267,"""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat diee partij niet met onze campagne aan de haal moet gaan."".","""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die**e parti**j niet met onze campagne aan de haal moet gaan."".","""Rico doet niet aan politiek, hij is niet links en niet rechts"", stelde zijn woordvoerder eerder deze week.","Aan tafel bij de talkshow Beau zei Verhoeven vorige week dat hij door de originele video ""pro-VVD"" lijkt."
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1332::media,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,media,16,1332,1345,"Aan tafel bij dee talkshow Beau zei Verhoeven vorige week dat hij door de originele video ""pro-VVD"" lijkt.","Aan tafel bij de**e talkshow Bea**u zei Verhoeven vorige week dat hij door de originele video ""pro-VVD"" lijkt.","""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan."".",Hij stelde met klem dat niet te zijn.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1350::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,16,1350,1359,"Aan tafel bij de talkshow Beau zeii Verhoeven vorige week dat hij door de originele video ""pro-VVD"" lijkt.","Aan tafel bij de talkshow Beau zei**i Verhoeve**n vorige week dat hij door de originele video ""pro-VVD"" lijkt.","""NOC*NSF heeft gezegd de kwestie op te nemen met de VVD, om te zeggen dat die partij niet met onze campagne aan de haal moet gaan."".",Hij stelde met klem dat niet te zijn.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1459::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,17,1459,1467,Hij stelde met klem dat niet te zijn..,Hij stelde met klem dat niet te zijn.**.,"Aan tafel bij de talkshow Beau zei Verhoeven vorige week dat hij door de originele video ""pro-VVD"" lijkt.",Yesilgö⁆z was voor de video benaderd omdat zij ook aan kickboksen doet.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1530::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,18,1530,1539,Yesilgöz was voor de video benaderd omdat zij ook aan kickboksen doet..,Yesilgöz was voor de video benaderd omdat zij ook aan kickboksen doet.**.,Hij stelde met klem dat niet te zijn.,Verhoeve⁆n stapt ring in met VVD-lijsttrekker Yesilgöz.
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1558::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,19,1558,1583,Verhoeven stapt ring in mett VVD-lijsttrekker Yesilgöz.,Verhoeven stapt ring in met**t VVD-lijsttrekker Yesilgö**z.,Yesilgöz was voor de video benaderd omdat zij ook aan kickboksen doet.,Verhoeven stapt ring in met VVD-lijsttrekker Yesilgöz
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1584::bekende Nederlanders,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,bekende Nederlanders,19,1584,1593,Verhoeven stapt ring in met VVD-lijsttrekker Yesilgözz.,Verhoeven stapt ring in met VVD-lijsttrekker Yesilgöz**z.,Yesilgöz was voor de video benaderd omdat zij ook aan kickboksen doet.,Verhoeve⁆n stapt ring in met VVD-lijsttrekker Yesilgöz
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc::1629::politiek,7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc,politiek,20,1629,1637,Verhoeven stapt ring in met VVD-lijsttrekkerr Yesilgöz,Verhoeven stapt ring in met VVD-lijsttrekker**r Yesilgö**z,Verhoeven stapt ring in met VVD-lijsttrekker Yesilgöz.,NA
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::12::overheidsinstanties,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,overheidsinstanties,1,12,19,Tientallen aagenten en beveiligers konden donderdagavond niet voorkomen dat FvD-leider Thierry Baudet voorafgaand aan zijn lezing in Gent werd geslagen met een paraplu.,Tientallen a**agenten **en beveiligers konden donderdagavond niet voorkomen dat FvD-leider Thierry Baudet voorafgaand aan zijn lezing in Gent werd geslagen met een paraplu.,NA,Het is nog steeds de vraag hoe de dader zo dichtbij kon komen.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::23::bedrijven,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,bedrijven,1,23,34,Tientallen agenten en bbeveiligers konden donderdagavond niet voorkomen dat FvD-leider Thierry Baudet voorafgaand aan zijn lezing in Gent werd geslagen met een paraplu.,Tientallen agenten en b**beveiligers **konden donderdagavond niet voorkomen dat FvD-leider Thierry Baudet voorafgaand aan zijn lezing in Gent werd geslagen met een paraplu.,NA,Het is nog steeds de vraag hoe de dader zo dichtbij kon komen.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::76::politiek,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,politiek,1,76,101,Tientallen agenten en beveiligers konden donderdagavond niet voorkomen dat FFvD-leider Thierry Baudet voorafgaand aan zijn lezing in Gent werd geslagen met een paraplu.,Tientallen agenten en beveiligers konden donderdagavond niet voorkomen dat F**FvD-leider Thierry Baudet **voorafgaand aan zijn lezing in Gent werd geslagen met een paraplu.,NA,Het is nog steeds de vraag hoe de dader zo dichtbij kon komen.
717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7::203::burgers,717c91be8a3293efff50252e3e048f793477db81dffb4df010450bd7,burgers,2,203,208,Het is nog steeds de vraag hoe de ddader zo dichtbij kon komen.,Het is nog steeds de vraag hoe de d**dader **zo dichtbij kon komen.,Tientallen agenten en beveiligers konden donderdagavond niet voorkomen dat FvD-leider Thierry Baudet voorafgaand aan zijn lezing in Gent werd geslagen met een paraplu.,"Baudet liep volgens zijn partij een lichte hersenschudding op, meldde FvD vrijdag."
