,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
541,5085,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-95-PvdD,PvdD,Education,5,L,0.6,Alle onderzochte partijen behalve de PVV benadrukken dat subsidies beter over het land moeten worden verdeeld en 'niet enkel in een paar grote steden' (VVD) en 'niet alleen in de Randstad' (PvdD en Groenlinks-PvdA).,"Waar de partijen elkaar wel in vinden, is in de eis 'geografische spreiding'.",CDA en NSC willen cultuurgelden overhevelen van Randstad naar regio.,L,"PvdD ondersteunt betere verdeling van cultuursubsidies over het land, wat valt onder het bevorderen van overheidsinvesteringen in cultuur."
542,11942,e76f29f39ad41a6b09f0069fea9c5af72aae8822fcb56738f4c6cf8b-33-D66,D66,Education,2,L,1.0,"D66 en Volt willen dat scholieren leren over AI, programmeren en ethiek, terwijl de VVD leraren wil ondersteunen bij het onderhouden van hun digitale vaardigheden.","Een ander belangrijk thema bij D66, Volt en VVD is onderwijs.","Het verbaast Daniel Mügge, hoogleraar politieke arithmetiek aan de Universiteit van Amsterdam, dat veel andere partijen zo weinig aandacht hebben voor AI en in het bijzonder voor AI in het onderwijs.",L,"D66 pleit voor uitbreiding en investering in onderwijs door scholieren te leren over AI, programmeren en ethiek, wat valt onder Investeren in Onderwijs, Cultuur en Wetenschap."
543,5028,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-119-VVD,VVD,Education,5,L,0.6,"VVD, NSC, Groenlinks-PvdA, BBB, D66 en PvdD noemen de voorziening.",Bibliotheken gaan een goede tijd tegemoet:,"VVD belooft 'in elke gemeente een bibliotheekvoorziening', Groenlinks-PvdA wil een 'landelijk dekkend netwerk'",L,"De VVD belooft een bibliotheekvoorziening in elke gemeente, wat neerkomt op uitbreiding van overheidsinvesteringen in culturele infrastructuur."
544,39,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-50-Overig,Overig,Education,2,N,1.0,"Ook SP en PVV zijn voor een beperking, en GroenLinks-PvdA verwacht strenger toezicht van de minister op Engelstalige opleidingen.",De NSC wil dat het Nederlands weer de leidende taal wordt in het hoger en universitair onderwijs.,"De universiteiten zeggen oog te hebben voor problemen die de komst van studenten oplevert, zoals het tekort aan woningen.",R,"De NSC pleit voor het beperken van Engelstalige opleidingen en het herstellen van traditioneel Nederlandstalig onderwijs, een conservatieve/traditionele richting passend bij ‘Bezuinigen; Christelijk onderwijs’"
545,7301,8dd8c172c2a1295bddf754a8a12b1d02b0c0cccbd614f81d55bc10a9-25-VVD,VVD,Education,2,N,1.0,Volgens de VVD kan het personeelstekort worden opgelost door nauwere samenwerking tussen kinderdagverblijven en scholen.,"Peuterspeelzalen en kinderdagverblijven kampen met een „zorgwekkend” tekort aan beschikbare pedagogisch medewerkers, schreef demissionair minister Mariëlle Paul (Onderwijs, VVD) recent in een brief aan de Kamer.","„Je zou combinatiebanen kunnen creëren”, zegt Richardson, „dan kunnen mensen die nu een parttime baan hebben meer uren gaan werken.”",N,"VVD pleit voor organisatorische maatregelen (samenwerking en combinatiebanen) om personeelstekort op te lossen, zonder expliciet meer of minder overheidsfinanciering voor onderwijs voor te stellen."
546,10611,d087c5525d1ecf212791332bb0c7b70cab277643177ae26a75cd4b6f-22-Volt,Volt,Education,2,L,1.0,Volt dat de lerarenopleiding gratis wordt.,Daarnaast moet het salaris omhoog en wil,Nieuwsuur legde de onderwijsplannen van Volt voor aan twee leraren.,L,"Volt pleit voor hogere salarissen voor leraren en gratis lerarenopleiding, wat neerkomt op extra overheidsinvesteringen in onderwijs"
547,9556,bf563a40e563b79a1f71d9fea29d8e123d05a29adcd5bbee38ca6bb4-2-VVD,VVD,Education,2,N,1.0,Demissionair ministers Dijkgraaf (D66) en Mariëlle Paul (VVD) adviseren examenkandidaten van het vwo om een vervolgstudie te kiezen op het beroepsgerichte mbo/hbo.,Weerstand tegen mbo,"Het gaat dan om uitvoerende beroepen in de technische sector, zorg of onderwijs.",N,"VVD-minister Mariëlle Paul adviseert vwo-examenkandidaten om voor mbo/hbo-vocatieopleidingen te kiezen. Dit gaat over studiekeuze, niet over meer of minder overheidsinvesteringen of besparingen in onderwijs, cultuur en wetenschap, en past daarom niet in de investerings-/bezuinigingsdimensie."
548,5016,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-100-VVD,VVD,Education,2,N,1.0,"Zo schrijft de VVD: 'Nu wordt een groot deel van de landelijke cultuurgelden enkel in Amsterdam ingezet, en dus veel minder in andere steden en provincies als Fryslân of Zeeland.",Wel heeft het onderwerp meer nadruk gekregen.,Dit moet rechtgetrokken worden.',L,"De VVD pleit ervoor dat cultuursubsidies niet alleen in Amsterdam maar ook in andere provincies worden geïnvesteerd, wat neerkomt op meer overheidsinvesteringen in cultuur en daarmee past binnen de investeringsdimensie."
549,7186,89d413ec5bc0972acdf26e9899562bf7ae6009ddab3517db387b34a0-29-VVD,VVD,Education,2,N,1.0,"De VVD gaat niet zover, maar benadrukt wel het belang van 'transparantie' wanneer bedrijven een universitair onderzoek betalen.","Om de academische onafhankelijkheid toch te waarborgen, willen GroenLinks-PvdA en de SP daarom een apart onderzoeksfonds waarin bedrijven die een studie willen laten uitvoeren geld kunnen storten.","Diezelfde transparantie, vinden NSC en de Partij voor de Dieren, moet er zijn voor hoogleraarsposities die gefinancierd worden door bedrijven.",N,"VVD neemt geen expliciet standpunt in voor meer investeringen of bezuinigingen in onderwijs, cultuur of wetenschap. Ze benadrukken wel transparantie bij bedrijfsfinanciering, maar dat past niet in de L- of R-dimensie."
550,9111,b39092b7061b4920d074a813ee43f140aced0fa3cb1638564dd4c497-21-VVD,VVD,Education,5,L,0.6,De VVD omarmt de niet verder gespecificeerde ‘volkscultuur’;,Spreiding van de cultuurgelden moet een belangrijk(er) criterium worden bij de verdeling van cultuursubsidie.,"die moet volwaardig onderdeel worden van de zogeheten Culturele Basisinfrastructuur, dat wil zeggen de rijkssubsidies.",L,"De VVD pleit voor uitbreiding van rijksubsidies aan de volkscultuur binnen de Culturele Basisinfrastructuur, wat neerkomt op meer overheidsinvesteringen in cultuur."
551,5052,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-41-CDA,CDA,Education,2,L,1.0,"Dat is een mislukt plan uit 2006, waar verder alleen nog animo voor is bij de toenmalige initiatiefnemers SP en CDA.",Verder valt op dat NSC nog steeds hoopt op de komst van een Nationaal Historisch Museum.,Demissionair staatssecretaris Gunay Uslu (D66) meldde begin deze maand aan de Tweede Kamer dat zij na uitvoerige gesprekken 'vooralsnog geen initiatieven of draagvlak' ziet.,L,"CDA ondersteunt de oprichting van een Nationaal Historisch Museum, wat neerkomt op extra overheidsinvesteringen in cultuur."
552,4788,54c9f17e97be04f4894ef6728dfa1499524835af2fa06ee013ca9b4b-235-Overig,Overig,Education,2,N,1.0,"De aanvoerder van de VVD is op weg van Enschede, waar ze een lijsttrekkersinterview had, naar Amsterdam, waar ze als minister van Justitie aan de bak moet.",Goed dat staatssecretaris Uslu heeft geïnvesteerd in bibliotheken.',"Druk, druk, druk - dit is het enige gesprek per telefoon.",L,"Overig prijst de investering van staatssecretaris Uslu in bibliotheken, wat duidelijk een pro-investering in culturele (en educatieve) infrastructuur is."
553,10121,c76cdf228264fc91e7cb2a90ab49e84afdf9e5167dc6cfa88a028d64-135-SP,SP,Education,5,L,0.6,"Van de SP mogen er maximaal 23 in één klas, PvdD trekt de grens bij 21 en D66 noemt in dit programma geen aantal meer (in 2021 vond de partij 23 nog de max).",Niet alle partijen verbinden een concreet aantal leerlingen aan de kleineklassenwens.,Die partij werd door de leden gedwongen om in het verkiezingsprogramma op te nemen dat het collegegeld voor lerarenopleidingen afgeschaft moet worden.,L,"De SP wil de maximale klassenomvang verkleinen naar 23 leerlingen en zet zich in voor het afschaffen van het collegegeld voor lerarenopleidingen, wat beide duidt op extra overheidsinvesteringen in onderwijs."
554,9098,b39092b7061b4920d074a813ee43f140aced0fa3cb1638564dd4c497-125-SGP,SGP,Education,2,N,1.0,SGP,Wel gaat er geld naar het behoud en toegankelijk maken van cultuur erfgoed.,Eigen inkomsten voorop,L,"SGP steunt het toewijzen van geld voor behoud en toegankelijk maken van cultureel erfgoed, wat neerkomt op investeren in cultuur, dus past bij L."
555,6322,7631e8623dc532f2dbd31297e0ef2dfcab53ad8be49abf92d7b4e24c-11-D66,D66,Education,2,N,1.0,"'Het wordt tijd dat we naast een gaspedaal ook een rem en een stuur installeren', zei onderwijsminister Robbert Dijkgraaf (D66) deze zomer toen hij een conceptwetsvoorstel presenteerde.",Overvolle opleidingen zijn bovendien slecht voor de onderwijskwaliteit.,"Een belangrijk onderdeel van dat stuur is dat meer opleidingen in het Nederlands moeten worden gegeven, zeker in de bachelorfase.",N,"Deze passage gaat over het reguleren van opleidingcapaciteit en de voertaal in het onderwijs, niet over extra investeringen of bezuinigingen."
556,5064,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-67-D66,D66,Education,2,L,1.0,"In de doorrekening van het Centraal Planbureau (waarin PVV, BBB, PvdD en NSC ontbraken) is te zien dat D66 en Groenlinks-PvdA allebei 200 miljoen euro willen investeren.",Er zijn wel partijen die meer geld in cultuur willen steken.,Het is vast geen toeval dat dit precies het bedrag is dat onder Rutte I werd bezuinigd op cultuur.,L,"D66 wil 200 miljoen euro extra investeren in cultuur, wat past bij meer overheidsinvesteringen in cultuur en wetenschap."
557,9095,b39092b7061b4920d074a813ee43f140aced0fa3cb1638564dd4c497-12-JA21,JA21,Education,2,R,1.0,PVV en JA21 (al wil de laatste dat er wel geld gaat naar erfgoed).,Sommige partijen zeggen in hun verkiezingsprogramma’s hoegenaamd niets over cultuur – Denk en 50Plus – of vermelden alleen dat alle cultuursubsidie moet worden afgeschaft:,"Twee partijen melden expliciet dat ze extra willen investeren in cultuur, D66 en GroenLinks-PvdA; het CDA blijkt volgens de doorrekening te willen bezuinigen.",R,"JA21 pleit voor het afschaffen van alle cultuursubsidies (behalve erfgoed), wat neerkomt op bezuiniging op cultuur."
558,5018,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-114-D66,D66,Education,5,L,0.8,D66 en Groenlinks-PvdA pleiten voor een comeback van muziekscholen.,Dit zijn de partijen die volgens de Ipsos-peilingen van 1 november zeven of meer zetels zullen halen.,"De PvdD wil op de publieke radio meer jazz, wereldmuziek, meer nieuwe muziek én meer muziek van Nederlandse muzikanten horen.",L,"D66 pleit voor een comeback van muziekscholen, wat neerkomt op extra overheidsinvesteringen in cultuur en onderwijs."
559,10114,c76cdf228264fc91e7cb2a90ab49e84afdf9e5167dc6cfa88a028d64-130-Denk,Denk,Education,5,L,0.8,"Zo zetten GroenLinks-PvdA, D66, SP, PVV, Volt, PvdD, Denk en Bij1 in op kleinere klassen.",Daarvoor worden grofweg twee strategieën gehanteerd: meer salaris en minder werkdruk; of een combinatie van beide.,Dat klinkt tegenstrijdig.,L,"Denk pleit voor kleinere klassen, wat inhoudt dat er meer leraren en middelen nodig zijn en daarmee een investering in onderwijs impliceert."
560,8459,aaba9f8e4d83d1d6807cce8d6c06784927ffaf9d89faadabb7b63d5a-12-VVD,VVD,Education,2,N,1.0,"De VVD claimt weliswaar voor gratis kinderopvang te zijn, maar zet wel een streep door de plannen van het huidige kabinet.","Zo blijkt dat bijvoorbeeld GroenLinks-PvdA een enorme rekening legt bij het bedrijfsleven wat op termijn banen kan kosten, aldus het CPB.",En Volt wil de basisbeurs voor thuiswonende studenten schrappen.,R,"De VVD blokkeert de kabinetsplannen voor gratis kinderopvang, waarmee zij feitelijk investeren in (vroege) onderwijs/opvang tegenhoudt en kiest voor bezuiniging."
561,6184,729fbb5312989877f0533032d33cbd3670245ea7339a14805955f277-24-Overig,Overig,Education,2,N,1.0,Minister Dijkgraaf riep vwo- en havo-scholieren op een mbo-opleiding te overwegen.,Annelou Oorthuys Scheveningen,"Maar zolang politici, werkgevers en vele anderen blijven spreken van 'handjes' die zo hard nodig zijn, vrees ik dat dat niet werkt.",N,"De uitspraak richt zich op de framing van mbo-opleidingen als ‘handjes’ en bekritiseert de beeldvorming, maar doet geen uitspraak over investeringen of bezuinigingen in onderwijs."
562,8789,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-19-GL/PvdA,GL/PvdA,Education,2,N,1.0,Maar het was PvdA-minister Jo Ritzen die aan de wieg stond van het huidige systeem en de partij heeft in latere kabinetten er niet aan willen tornen.,In een Ipsos-peiling in opdracht van Nieuwsuur zegt ook bijna driekwart van de potentiële GL-PvdA-achterban dat de overheid in het onderwijs de regie moet nemen.,"Nu zegt Timmermans met leraar Arts in gesprek te willen gaan over zijn klachten ""ook om de wijze waarop het onderwijs wordt bestuurd aan te pakken"".",L,"GL/PvdA wil dat de overheid de regie in het onderwijs neemt en overweegt de bestuurlijke aanpak aan te pakken, wat wijst op een actieve, investerende rol van de overheid in het onderwijs."
563,3217,3ced727e5ee47ff90241a191e9db7b115b89812acfed47f2d8cd81c8-13-SGP,SGP,Education,2,R,1.0,"Over culturele armoede maakt hij zich nauwelijks zorgen, getuige zijn deze week uitgesproken wens samen te regeren met VVD, BBB, Ja21 en SGP, allemaal partijen die willen snijden in cultuursubsidies en enkel over kunst spreken in termen van verdienmodellen, nooit in termen van schoonheid of vervoering.","Dat is een weinig mededeelzame politicus die eigenlijk alleen zegt een einde te willen maken aan de armoede, waarbij hij - daar moet ik je wel voor waarschuwen - de meest Hollandse definitie van armoede hanteert die er bestaat, namelijk het hebben van te weinig euro's.","Ook deert de morele armoede hem niets, al weet iedereen die ooit op dat grasveld in Ter Apel is geweest, dat die groeiende is.",R,"SGP wordt genoemd als partij die wil snijden in cultuursubsidies en kunst uitsluitend ziet als verdienmodel. Dat wijst op bezuinigingen op cultuur, passend bij de R-dimensie."
564,6950,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-26-VVD,VVD,Education,5,N,0.6,"Andere partijen, zoals CDA, NSC en VVD, willen Engels alleen toestaan als voertaal als dat nodig is voor de arbeidsmarkt.",De PVV wil alleen nog in het Nederlands lesgeven.,GL-PvdA wil dat opleidingen beter onderbouwen waarom ze in het Engels zijn.,N,"Dit gaat over taalbeleid in het onderwijs (Engels alleen als arbeidsmarkt dat vraagt), niet over extra investeringen of bezuinigingen of religieus onderwijs, en past daarmee niet in de investerings- of bezuinigingsdimensie."
565,12356,f35929e1d1bc449cc9a4e4a03e96a040deab58971206905e24ec991d-5-BBB,BBB,Education,2,N,1.0,"Het ging over laaggeletterdheid en de tafel met Mona Keijzer (BBB), Lilian Marijnissen (SP) en Hilmar Mulder (Libelle) zetten hem nog net niet in de hoek.","Als Henri Bontenbal, lijsttrekker van het CDA, het woord ’criterium’ gebruikt, gaat er een gong af bij Op1.",Bontenbal deed niet mee aan het spelletje:,N,"Er wordt alleen een tv-discussie over laaggeletterdheid beschreven, zonder concreet beleid of investeringsvoorstel van BBB voor onderwijs, cultuur of wetenschap."
566,10123,c76cdf228264fc91e7cb2a90ab49e84afdf9e5167dc6cfa88a028d64-140-VVD,VVD,Education,2,L,1.0,"Daarom wil de VVD met een 'meerurenbonus' stimuleren dat leraren die nu in deeltijd werken meer uren gaan werken, waarmee het kabinet nu ook al experimenteert.",De meeste basisschoolleraren werken nu in deeltijd.,Ook NSC wil dat wordt verkend hoe leraren vaker vier of vijf dagen kunnen gaan werken.,L,"VVD stimuleert via een ‘meerurenbonus’ dat leraren meer uren gaan werken om het lerarentekort aan te pakken, wat neerkomt op een investering in onderwijscapaciteit"
567,3852,45cabbd0ae9618d9cee0c88212aa9c31c72866ee0b2e458b7bc4e8ac-10-PVV,PVV,Education,2,R,1.0,"Alleen de PVV van Geert Wilders wil de financiering van de NPO en daarmee impliciet van alle omroepen stopzetten, wat natuurlijk niets anders dan het einde van de publieke omroep zou betekenen.",Daarmee zijn de overeenkomsten wel opgesomd.,JA21 gaat minder ver maar dringt wel aan op halvering van de financiële subsidie van de publieke omroep die volgens die partij jaarlijks meer kost dan de marine.,R,"De PVV wil de financiering van de publieke omroep volledig stopzetten, wat neerkomt op bezuinigingen in de cultuursector."
568,2569,30ff7d1e099b7348dea3e8cc052427b258b70090f864da779235c585-21-D66,D66,Education,2,L,1.0,D66 maakt al zes jaar deel uit van de regering.,"Al die zaken gaan we niet cheffen als we dat onderwijs niet op het allerhoogste niveau hebben georganiseerd.""","Er is al veel geïnvesteerd in het onderwijs, maar er zijn bijvoorbeeld nog steeds lerarentekorten.",L,D66 benadrukt dat onderwijs op het allerhoogste niveau georganiseerd moet worden en wijst op de reeds gedane maar nog noodzakelijke investeringen om lerarentekorten op te lossen. Dit wijst op een positieve houding ten opzichte van extra investeringen in onderwijs.
569,5065,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-67-GL/PvdA,GL/PvdA,Education,2,L,1.0,"In de doorrekening van het Centraal Planbureau (waarin PVV, BBB, PvdD en NSC ontbraken) is te zien dat D66 en Groenlinks-PvdA allebei 200 miljoen euro willen investeren.",Er zijn wel partijen die meer geld in cultuur willen steken.,Het is vast geen toeval dat dit precies het bedrag is dat onder Rutte I werd bezuinigd op cultuur.,L,"Groenlinks-PvdA wil 200 miljoen euro extra investeren in cultuur, waarmee zij pleiten voor meer overheidsinvesteringen in cultuur en het ongedaan maken van eerdere bezuinigingen."
570,11545,dce427b5acf7a3c0b1cb9471851e7b08d4155846699f8b1a7a530379-33-D66,D66,Education,2,R,1.0,"Studeren loont - dat was voor D66, PvdA en GroenLinks een argument om de basisbeurs af te schaffen.","Een vwo'er kan alles studeren, mbo, hbo, of universitair, maar iemand met een mbo-diploma verzorgende die graag arts wil worden, heeft een lange, vrijwel onmogelijke route te gaan.","Er zijn mbo'ers die goed verdienen, in de techniek, of als ondernemer, maar dat zijn uitschieters.",R,"D66 gebruikte het argument “Studeren loont” om de basisbeurs af te schaffen, waarmee directe beurzen voor studenten werden verminderd en vervangen door leningen, wat valt onder bezuinigen op onderwijsfinanciering."
571,3087,3a54b53731fb93e3095ed1bbe23d41de682d8454d994acf2b51aa277-35-FvD,FvD,Education,2,L,1.0,Baudet wil daarboven ook de zogeheten pechgeneratie uit het leenstelsel compenseren.,Beide lijsttrekkers vinden dat de rente die studenten betalen op hun studielening op nul procent moet blijven.,En dat kan volgens hem ook prima betaald worden uit de miljarden die we nu gaan uitgeven aan het stikstofbeleid.,L,"FvD pleit voor het handhaven van de 0% rente op studieleningen en extra compensatie voor de pechgeneratie, wat neerkomt op extra overheidsuitgaven voor studenten, dus investeren in onderwijs."
572,277,0464b3a630e95ef14a2197297657658bb44f6cad2edb944254cea020-15-GL/PvdA,GL/PvdA,Education,2,N,1.0,"GL-PvdA wilde daar de regie niet terugpakken, maar als een leraar Timmermans daar op aanspreekt in #Nieuwsuur zegt hij bereid te zijn dit te heroverwegen.",De overheid heeft maar weinig te zeggen en veel macht ligt bij schoolbesturen.,https://t.co/iAaJUZ7qwy 23:32,N,"Dit gaat over de bestuurlijke regie binnen het onderwijs (macht bij schoolbesturen versus overheid), niet over het verhogen of verlagen van investeringen of bezuinigingen."
573,3520,41b05d16f507b2f992ff4c088df97a365d5a26d994e8aa3c390cc3c8-37-NSC,NSC,Education,2,N,1.0,NSC,Het dorpstheater leeft op,Cultuur moet in iedere regio bereikbaar zijn;,L,"NSC benadrukt dat cultuur (zoals dorpstheaters) in iedere regio bereikbaar moet zijn, wat wijst op publieke ondersteuning en investering in culturele infrastructuur."
574,7167,89d413ec5bc0972acdf26e9899562bf7ae6009ddab3517db387b34a0-12-CDA,CDA,Education,5,N,0.8,"Dat maakt het systeem rechtvaardiger (ChristenUnie), verbetert de kwaliteit en onafhankelijkheid van onderzoek en onderwijs (respectievelijk CDA en Partij voor de Dieren) en leidt tegelijkertijd tot meer vaste contracten (GroenLinks-PvdA).",Het achterliggende idee is dat universiteiten elkaar dan minder gaan beconcurreren om de gunst van de (al dan niet buitenlandse) student.,Nieuw Sociaal Contract (NSC) oppert een eigen financieringsvariant:,L,"CDA pleit voor verbetering van de kwaliteit en onafhankelijkheid van onderzoek en onderwijs via een nieuwe financieringsvariant, wat neerkomt op extra investering in onderwijs en wetenschap."
575,5056,5ac382e189e37477d1d74f5fbaec5db9b733ca6b26fa13fbf01168b1-48-NSC,NSC,Education,2,N,1.0,Neem bijvoorbeeld NSC: 'Hedendaagse kunstenaars inspireren hun omgeving met schoonheid en een creatieve blik op de toekomst.',"De partijen zijn, op de PVV na, genereus in hun complimenten aan cultuur.",En BBB heeft het over de 'rijke Nederlandse cultuurgeschiedenis'.,N,"Er wordt alleen een algemeen compliment gegeven aan kunstenaars en cultuur, zonder concreet voorstel voor meer investeringen of bezuinigingen. Er is geen beleidsstandpunt over financiering van Onderwijs, Cultuur & Wetenschap."
576,3396,3e7a61003e736d8b85008a07b3408eab41fd63385e2852caa79351ff-34-GL/PvdA,GL/PvdA,Education,5,N,0.8,"Dat Westerveld (GroenLinks-PvdA) niet wil dat het CDA als voorvechter van de leenstelselgeneratie naar buiten komt, wordt duidelijk als ze Krul er nog eens fijntjes aan herinnert dat het CDA in het partijprogramma zegt te willen bezuinigen op het hoger onderwijs.","Kom dan ook met realistische opties', aldus Krul.",'Ook wij hebben ingestemd met het afschaffen van de basisbeurs in 2014.,R,"GL/PvdA heeft ingestemd met het afschaffen van de basisbeurs in 2014, wat duidt op vermindering van studentfinanciering en dus bezuiniging op hoger onderwijs."
577,7185,89d413ec5bc0972acdf26e9899562bf7ae6009ddab3517db387b34a0-28-SP,SP,Education,2,L,1.0,"Om de academische onafhankelijkheid toch te waarborgen, willen GroenLinks-PvdA en de SP daarom een apart onderzoeksfonds waarin bedrijven die een studie willen laten uitvoeren geld kunnen storten.",Die ligt juist sterk op de loer als universiteiten in zee gaan met externe partijen.,"De VVD gaat niet zover, maar benadrukt wel het belang van 'transparantie' wanneer bedrijven een universitair onderzoek betalen.",L,"SP pleit voor het opzetten van een apart onderzoeksfonds voor bedrijfsfinanciering waarmee academische onafhankelijkheid gewaarborgd blijft, wat past bij overheidsinvesteringen in wetenschap en bescherming van academische vrijheid."
578,3385,3e7a61003e736d8b85008a07b3408eab41fd63385e2852caa79351ff-19-NSC,NSC,Education,2,N,1.0,NSC zegt dus eigenlijk:,'Dit is heel erg.,"als je geen kroonjuweel aanbiedt als onderwijsinstelling, moet je weer naar het Nederlands.",N,"Het gaat hier over taalbeleid binnen onderwijsinstellingen en niet over budgettaire keuzes (investeren of bezuinigen) in onderwijs, cultuur of wetenschap."
579,3215,3ced727e5ee47ff90241a191e9db7b115b89812acfed47f2d8cd81c8-13-JA21,JA21,Education,2,R,1.0,"Over culturele armoede maakt hij zich nauwelijks zorgen, getuige zijn deze week uitgesproken wens samen te regeren met VVD, BBB, Ja21 en SGP, allemaal partijen die willen snijden in cultuursubsidies en enkel over kunst spreken in termen van verdienmodellen, nooit in termen van schoonheid of vervoering.","Dat is een weinig mededeelzame politicus die eigenlijk alleen zegt een einde te willen maken aan de armoede, waarbij hij - daar moet ik je wel voor waarschuwen - de meest Hollandse definitie van armoede hanteert die er bestaat, namelijk het hebben van te weinig euro's.","Ook deert de morele armoede hem niets, al weet iedereen die ooit op dat grasveld in Ter Apel is geweest, dat die groeiende is.",R,"JA21 wordt genoemd als een van de partijen die willen ‘snijden in cultuursubsidies’, wat past bij de dimensie Bezuinigen; Christelijk onderwijs (R)."
580,9107,b39092b7061b4920d074a813ee43f140aced0fa3cb1638564dd4c497-135-SGP,SGP,Education,2,N,1.0,"Dit artikel is aangevuld met de cultuurstandpunten uit de verkiezingsprogramma’s van BIJ1, JA21, PVV, SGP en FVD.",Aanvulling (17 november 2023):,Elke donderdag de mooiste verhalen over kunst en cultuur:,N,"De zin geeft slechts aan dat cultuurstandpunten uit het verkiezingsprogramma van SGP aan een artikel zijn toegevoegd. Er wordt geen inhoudelijk standpunt over onderwijs, cultuur of wetenschap vermeld."
581,7237,8b48fb57141b3c179254368676d8495c688a8cde5c1c7574bc893584-37-NSC,NSC,Education,2,N,1.0,"VVD, NSC, CDA, SGP en de CU.",\- Politieke partijen die de regeling intact willen houden:,\- Politieke partijen die de regeling willen versoberen:,L,"NSC staat in de zin in de lijst van partijen die de regeling intact willen houden. Daarmee verzet NSC zich tegen versoberingen (bezuinigingen) op de betreffende regeling voor onderwijs, cultuur of wetenschap. Dit weerspiegelt een pro-financierings/ondersteuningspositie en valt onder ‘Investeren in Onderwijs, Cultuur en Wetenschap’."
582,11666,de8f71192f83d88daeb16351fe8c8eff5fad1b7b4273051175574a1d-50-D66,D66,Education,2,L,1.0,Langzamerhand heeft D66 zich andere onderwerpen toegeëigend: eerst onderwijs en nu vooral klimaat en duurzaamheid.,"Die werden gezien als overblijfselen van de verzuiling, met hun onwrikbare achterbannen van christenen, werkgevers en werknemers.",De partij spreekt vooral hoger opgeleiden aan en wordt door politieke tegenstanders weggezet als elitair.,N,"De zin beschrijft enkel dat D66 onderwijs als onderwerp heeft opgeëist, maar geeft geen inhoudelijk standpunt over investeringen of bezuinigingen in onderwijs, cultuur of wetenschap."
583,3045,39f9401f9eaae914f6b372be9d3a7c1000ec3cc30639eec4ee0578af-18-VVD,VVD,Education,2,N,1.0,Cultuurwethouder Herbert Raat (VVD) zegt desgevraagd blij te zijn dat het museum het voorlopige plan gedeeld heeft.,Definitief reddingsplan,„We zijn on speaking terms en hebben goed duidelijk kunnen maken wat onze zorgen zijn.”,N,"Er wordt geen standpunt ingenomen over investeringen of bezuinigingen in cultuur, onderwijs of wetenschap, slechts over communicatie en zorgenuitwisseling."
584,9272,b68d24333ce40a4e0c383dc99a7684fa6d90ed5bd627e5ce1800519f-36-D66,D66,Education,6,L,1.0,De D66'er snapt de kritiek ergens wel.,"Hoe hoog mag de staatsschuld oplopen?""",De partij investeert in de eigen plannen traditiegetrouw veel geld in onderwijs.,L,"D66 investeert traditiegetrouw veel geld in onderwijs, wat wijst op een pro-investeringen in onderwijs, cultuur en wetenschap."
585,11788,e40507c33929662d0c57b978fa2ea578df93f88180ca17a40ae575a8-11-Overig,Overig,Education,2,L,1.0,Dijkgraaf gaat nu onderzoeken hoe het amendement van Kamerlid Pieter Omtzigt kan worden uitgevoerd.,Dat betekent dat studenten en afgestudeerden vaak duizenden euro's meer moeten gaan betalen.,Die wil dat de belastingvoordelen voor expats langzaam worden afgebouwd en dat de opbrengst wordt gebruikt voor een lagere rente op studieleningen.,L,"Pieter Omtzigts amendement wil belastingvoordelen voor expats afbouwen en de opbrengst gebruiken om de rente op studieleningen te verlagen, wat neerkomt op extra investeringen in onderwijs door studiekosten te verlagen."
586,7182,89d413ec5bc0972acdf26e9899562bf7ae6009ddab3517db387b34a0-25-GL/PvdA,GL/PvdA,Education,6,L,0.8333333333333334,"De samenwerking zet allereerst de ruimte voor fundamentele wetenschap onder druk, waaraan veel onderzoekers en algemene universiteiten hechten, ook al benadrukken partijen als D66, Volt en GroenLinks-PvdA het belang van niet-toepassingsgericht onderzoek.",Dat leidt wel tot een spanningsveld.,Daarnaast waken partijen paradoxaal genoeg voor oneigenlijke beïnvloeding van wetenschappers.,L,"GL/PvdA benadrukt het belang van niet-toepassingsgericht (fundamenteel) onderzoek en waakt voor oneigenlijke beïnvloeding van wetenschappers, wat duidt op steun voor academische vrijheid en investeringen in wetenschap."
